,Total,Healthy,Sick,Immune,N,Initial_Outbreak,TRansmission_Rate,Recovery_Time,Mortality_Rate,Policy,Exp_#
1667,9070,8291,433,346,10000.0,0.1,0.5,28.0,0.02,0.9,17.0
1668,9058,8286,417,355,10000.0,0.1,0.5,28.0,0.02,0.9,17.0
1669,9049,8284,401,364,10000.0,0.1,0.5,28.0,0.02,0.9,17.0
1670,9039,8280,391,368,10000.0,0.1,0.5,28.0,0.02,0.9,17.0
1671,9033,8279,378,376,10000.0,0.1,0.5,28.0,0.02,0.9,17.0
1672,9026,8278,365,383,10000.0,0.1,0.5,28.0,0.02,0.9,17.0
1673,9016,8278,352,386,10000.0,0.1,0.5,28.0,0.02,0.9,17.0
1674,9006,8278,329,399,10000.0,0.1,0.5,28.0,0.02,0.9,17.0
1675,8998,8277,317,404,10000.0,0.1,0.5,28.0,0.02,0.9,17.0
1676,8996,8276,308,412,10000.0,0.1,0.5,28.0,0.02,0.9,17.0
1677,8993,8275,301,417,10000.0,0.1,0.5,28.0,0.02,0.9,17.0
1678,8983,8275,284,424,10000.0,0.1,0.5,28.0,0.02,0.9,17.0
1679,8976,8275,271,430,10000.0,0.1,0.5,28.0,0.02,0.9,17.0
1680,8972,8275,261,436,10000.0,0.1,0.5,28.0,0.02,0.9,17.0
1681,8965,8275,250,440,10000.0,0.1,0.5,28.0,0.02,0.9,17.0
1682,8962,8273,241,448,10000.0,0.1,0.5,28.0,0.02,0.9,17.0
1683,8959,8270,235,454,10000.0,0.1,0.5,28.0,0.02,0.9,17.0
1684,8950,8269,125,556,10000.0,0.1,0.5,28.0,0.02,0.9,17.0
1685,8948,8268,121,559,10000.0,0.1,0.5,28.0,0.02,0.9,17.0
1686,8947,8268,114,565,10000.0,0.1,0.5,28.0,0.02,0.9,17.0
1687,8943,8268,108,567,10000.0,0.1,0.5,28.0,0.02,0.9,17.0
1688,8939,8268,103,568,10000.0,0.1,0.5,28.0,0.02,0.9,17.0
1689,8937,8268,98,571,10000.0,0.1,0.5,28.0,0.02,0.9,17.0
1690,8934,8268,92,574,10000.0,0.1,0.5,28.0,0.02,0.9,17.0
1691,8933,8267,92,574,10000.0,0.1,0.5,28.0,0.02,0.9,17.0
1692,8927,8267,83,577,10000.0,0.1,0.5,28.0,0.02,0.9,17.0
1693,8926,8267,78,581,10000.0,0.1,0.5,28.0,0.02,0.9,17.0
1694,8926,8267,75,584,10000.0,0.1,0.5,28.0,0.02,0.9,17.0
1695,8923,8267,70,586,10000.0,0.1,0.5,28.0,0.02,0.9,17.0
1696,8922,8267,63,592,10000.0,0.1,0.5,28.0,0.02,0.9,17.0
1697,8921,8267,61,593,10000.0,0.1,0.5,28.0,0.02,0.9,17.0
1698,8921,8267,60,594,10000.0,0.1,0.5,28.0,0.02,0.9,17.0
1699,8919,8267,55,597,10000.0,0.1,0.5,28.0,0.02,0.9,17.0
1700,10000,9002,998,0,10000.0,0.1,0.5,28.0,0.02,0.9,18.0
1701,10000,8950,1050,0,10000.0,0.1,0.5,28.0,0.02,0.9,18.0
1702,10000,8933,1067,0,10000.0,0.1,0.5,28.0,0.02,0.9,18.0
1703,9999,8921,1078,0,10000.0,0.1,0.5,28.0,0.02,0.9,18.0
1704,9997,8905,1092,0,10000.0,0.1,0.5,28.0,0.02,0.9,18.0
1705,9996,8894,1102,0,10000.0,0.1,0.5,28.0,0.02,0.9,18.0
1706,9993,8883,1110,0,10000.0,0.1,0.5,28.0,0.02,0.9,18.0
1707,9988,8870,1118,0,10000.0,0.1,0.5,28.0,0.02,0.9,18.0
1708,9982,8858,1124,0,10000.0,0.1,0.5,28.0,0.02,0.9,18.0
1709,9978,8847,1131,0,10000.0,0.1,0.5,28.0,0.02,0.9,18.0
1710,9973,8831,1142,0,10000.0,0.1,0.5,28.0,0.02,0.9,18.0
1711,9966,8821,1145,0,10000.0,0.1,0.5,28.0,0.02,0.9,18.0
1712,9961,8805,1156,0,10000.0,0.1,0.5,28.0,0.02,0.9,18.0
1713,9956,8789,1167,0,10000.0,0.1,0.5,28.0,0.02,0.9,18.0
1714,9930,8773,1157,0,10000.0,0.1,0.5,28.0,0.02,0.9,18.0
1715,9911,8757,1154,0,10000.0,0.1,0.5,28.0,0.02,0.9,18.0
1716,9882,8745,1137,0,10000.0,0.1,0.5,28.0,0.02,0.9,18.0
1717,9859,8725,1133,1,10000.0,0.1,0.5,28.0,0.02,0.9,18.0
1718,9837,8706,1128,3,10000.0,0.1,0.5,28.0,0.02,0.9,18.0
1719,9810,8686,1120,4,10000.0,0.1,0.5,28.0,0.02,0.9,18.0
1720,9789,8679,1104,6,10000.0,0.1,0.5,28.0,0.02,0.9,18.0
1721,9764,8662,1094,8,10000.0,0.1,0.5,28.0,0.02,0.9,18.0
1722,9748,8645,1093,10,10000.0,0.1,0.5,28.0,0.02,0.9,18.0
1723,9722,8624,1085,13,10000.0,0.1,0.5,28.0,0.02,0.9,18.0
1724,9705,8607,1083,15,10000.0,0.1,0.5,28.0,0.02,0.9,18.0
1725,9684,8594,1069,21,10000.0,0.1,0.5,28.0,0.02,0.9,18.0
1726,9665,8584,1055,26,10000.0,0.1,0.5,28.0,0.02,0.9,18.0
1727,9640,8569,1040,31,10000.0,0.1,0.5,28.0,0.02,0.9,18.0
1728,9621,8559,1026,36,10000.0,0.1,0.5,28.0,0.02,0.9,18.0
1729,9608,8537,1026,45,10000.0,0.1,0.5,28.0,0.02,0.9,18.0
1730,9588,8526,1010,52,10000.0,0.1,0.5,28.0,0.02,0.9,18.0
1731,9576,8509,1012,55,10000.0,0.1,0.5,28.0,0.02,0.9,18.0
1732,9558,8495,1001,62,10000.0,0.1,0.5,28.0,0.02,0.9,18.0
1733,9533,8474,988,71,10000.0,0.1,0.5,28.0,0.02,0.9,18.0
1734,9514,8469,962,83,10000.0,0.1,0.5,28.0,0.02,0.9,18.0
1735,9497,8461,944,92,10000.0,0.1,0.5,28.0,0.02,0.9,18.0
1736,9477,8449,930,98,10000.0,0.1,0.5,28.0,0.02,0.9,18.0
1737,9465,8442,917,106,10000.0,0.1,0.5,28.0,0.02,0.9,18.0
1738,9448,8436,901,111,10000.0,0.1,0.5,28.0,0.02,0.9,18.0
1739,9425,8432,872,121,10000.0,0.1,0.5,28.0,0.02,0.9,18.0
1740,9414,8423,863,128,10000.0,0.1,0.5,28.0,0.02,0.9,18.0
1741,9391,8409,847,135,10000.0,0.1,0.5,28.0,0.02,0.9,18.0
1742,9370,8402,825,143,10000.0,0.1,0.5,28.0,0.02,0.9,18.0
1743,9352,8397,802,153,10000.0,0.1,0.5,28.0,0.02,0.9,18.0
1744,9332,8389,782,161,10000.0,0.1,0.5,28.0,0.02,0.9,18.0
1745,9318,8386,762,170,10000.0,0.1,0.5,28.0,0.02,0.9,18.0
1746,9304,8376,754,174,10000.0,0.1,0.5,28.0,0.02,0.9,18.0
1747,9289,8365,748,176,10000.0,0.1,0.5,28.0,0.02,0.9,18.0
1748,9279,8354,739,186,10000.0,0.1,0.5,28.0,0.02,0.9,18.0
1749,9260,8344,715,201,10000.0,0.1,0.5,28.0,0.02,0.9,18.0
1750,9242,8334,694,214,10000.0,0.1,0.5,28.0,0.02,0.9,18.0
1751,9232,8328,680,224,10000.0,0.1,0.5,28.0,0.02,0.9,18.0
1752,9217,8321,663,233,10000.0,0.1,0.5,28.0,0.02,0.9,18.0
1753,9201,8313,645,243,10000.0,0.1,0.5,28.0,0.02,0.9,18.0
1754,9192,8309,634,249,10000.0,0.1,0.5,28.0,0.02,0.9,18.0
1755,9175,8306,618,251,10000.0,0.1,0.5,28.0,0.02,0.9,18.0
1756,9169,8300,605,264,10000.0,0.1,0.5,28.0,0.02,0.9,18.0
1757,9162,8296,593,273,10000.0,0.1,0.5,28.0,0.02,0.9,18.0
1758,9155,8284,585,286,10000.0,0.1,0.5,28.0,0.02,0.9,18.0
1759,9146,8282,570,294,10000.0,0.1,0.5,28.0,0.02,0.9,18.0
1760,9135,8280,554,301,10000.0,0.1,0.5,28.0,0.02,0.9,18.0
1761,9125,8277,540,308,10000.0,0.1,0.5,28.0,0.02,0.9,18.0
1762,9116,8271,528,317,10000.0,0.1,0.5,28.0,0.02,0.9,18.0
1763,9103,8267,512,324,10000.0,0.1,0.5,28.0,0.02,0.9,18.0
1764,9090,8264,495,331,10000.0,0.1,0.5,28.0,0.02,0.9,18.0
1765,9080,8264,476,340,10000.0,0.1,0.5,28.0,0.02,0.9,18.0
1766,9069,8262,458,349,10000.0,0.1,0.5,28.0,0.02,0.9,18.0
1767,9060,8260,446,354,10000.0,0.1,0.5,28.0,0.02,0.9,18.0
1768,9055,8255,443,357,10000.0,0.1,0.5,28.0,0.02,0.9,18.0
1769,9045,8255,429,361,10000.0,0.1,0.5,28.0,0.02,0.9,18.0
1770,9040,8253,412,375,10000.0,0.1,0.5,28.0,0.02,0.9,18.0
1771,9033,8251,399,383,10000.0,0.1,0.5,28.0,0.02,0.9,18.0
1772,9023,8249,382,392,10000.0,0.1,0.5,28.0,0.02,0.9,18.0
1773,9018,8246,371,401,10000.0,0.1,0.5,28.0,0.02,0.9,18.0
1774,9008,8246,358,404,10000.0,0.1,0.5,28.0,0.02,0.9,18.0
1775,9002,8246,343,413,10000.0,0.1,0.5,28.0,0.02,0.9,18.0
1776,8991,8245,327,419,10000.0,0.1,0.5,28.0,0.02,0.9,18.0
1777,8983,8245,312,426,10000.0,0.1,0.5,28.0,0.02,0.9,18.0
1778,8974,8243,297,434,10000.0,0.1,0.5,28.0,0.02,0.9,18.0
1779,8966,8242,286,438,10000.0,0.1,0.5,28.0,0.02,0.9,18.0
1780,8954,8240,264,450,10000.0,0.1,0.5,28.0,0.02,0.9,18.0
1781,8949,8240,253,456,10000.0,0.1,0.5,28.0,0.02,0.9,18.0
1782,8944,8238,243,463,10000.0,0.1,0.5,28.0,0.02,0.9,18.0
1783,8939,8237,233,469,10000.0,0.1,0.5,28.0,0.02,0.9,18.0
1784,8931,8237,144,550,10000.0,0.1,0.5,28.0,0.02,0.9,18.0
1785,8930,8235,144,551,10000.0,0.1,0.5,28.0,0.02,0.9,18.0
1786,8927,8234,139,554,10000.0,0.1,0.5,28.0,0.02,0.9,18.0
1787,8923,8234,132,557,10000.0,0.1,0.5,28.0,0.02,0.9,18.0
1788,8921,8234,128,559,10000.0,0.1,0.5,28.0,0.02,0.9,18.0
1789,8918,8234,124,560,10000.0,0.1,0.5,28.0,0.02,0.9,18.0
1790,8916,8234,120,562,10000.0,0.1,0.5,28.0,0.02,0.9,18.0
1791,8914,8234,113,567,10000.0,0.1,0.5,28.0,0.02,0.9,18.0
1792,8911,8233,106,572,10000.0,0.1,0.5,28.0,0.02,0.9,18.0
1793,8909,8233,100,576,10000.0,0.1,0.5,28.0,0.02,0.9,18.0
1794,8905,8233,92,580,10000.0,0.1,0.5,28.0,0.02,0.9,18.0
1795,8902,8233,86,583,10000.0,0.1,0.5,28.0,0.02,0.9,18.0
1796,8902,8232,84,586,10000.0,0.1,0.5,28.0,0.02,0.9,18.0
1797,8900,8232,81,587,10000.0,0.1,0.5,28.0,0.02,0.9,18.0
1798,8900,8232,78,590,10000.0,0.1,0.5,28.0,0.02,0.9,18.0
1799,8896,8231,72,593,10000.0,0.1,0.5,28.0,0.02,0.9,18.0
1800,10000,9019,981,0,10000.0,0.1,0.5,28.0,0.02,0.9,19.0
1801,10000,8977,1023,0,10000.0,0.1,0.5,28.0,0.02,0.9,19.0
1802,10000,8966,1034,0,10000.0,0.1,0.5,28.0,0.02,0.9,19.0
1803,9999,8954,1045,0,10000.0,0.1,0.5,28.0,0.02,0.9,19.0
1804,9999,8942,1057,0,10000.0,0.1,0.5,28.0,0.02,0.9,19.0
1805,9997,8929,1068,0,10000.0,0.1,0.5,28.0,0.02,0.9,19.0
1806,9995,8917,1078,0,10000.0,0.1,0.5,28.0,0.02,0.9,19.0
1807,9991,8903,1088,0,10000.0,0.1,0.5,28.0,0.02,0.9,19.0
1808,9987,8878,1109,0,10000.0,0.1,0.5,28.0,0.02,0.9,19.0
1809,9981,8862,1119,0,10000.0,0.1,0.5,28.0,0.02,0.9,19.0
1810,9978,8850,1128,0,10000.0,0.1,0.5,28.0,0.02,0.9,19.0
1811,9975,8822,1153,0,10000.0,0.1,0.5,28.0,0.02,0.9,19.0
1812,9969,8808,1161,0,10000.0,0.1,0.5,28.0,0.02,0.9,19.0
1813,9961,8792,1169,0,10000.0,0.1,0.5,28.0,0.02,0.9,19.0
1814,9942,8773,1169,0,10000.0,0.1,0.5,28.0,0.02,0.9,19.0
1815,9916,8762,1154,0,10000.0,0.1,0.5,28.0,0.02,0.9,19.0
1816,9895,8747,1148,0,10000.0,0.1,0.5,28.0,0.02,0.9,19.0
1817,9875,8731,1143,1,10000.0,0.1,0.5,28.0,0.02,0.9,19.0
1818,9863,8717,1144,2,10000.0,0.1,0.5,28.0,0.02,0.9,19.0
1819,9848,8707,1136,5,10000.0,0.1,0.5,28.0,0.02,0.9,19.0
1820,9827,8693,1124,10,10000.0,0.1,0.5,28.0,0.02,0.9,19.0
1821,9814,8674,1121,19,10000.0,0.1,0.5,28.0,0.02,0.9,19.0
1822,9792,8656,1112,24,10000.0,0.1,0.5,28.0,0.02,0.9,19.0
1823,9778,8644,1107,27,10000.0,0.1,0.5,28.0,0.02,0.9,19.0
1824,9761,8622,1107,32,10000.0,0.1,0.5,28.0,0.02,0.9,19.0
1825,9732,8606,1087,39,10000.0,0.1,0.5,28.0,0.02,0.9,19.0
1826,9708,8597,1063,48,10000.0,0.1,0.5,28.0,0.02,0.9,19.0
1827,9686,8589,1042,55,10000.0,0.1,0.5,28.0,0.02,0.9,19.0
1828,9667,8576,1032,59,10000.0,0.1,0.5,28.0,0.02,0.9,19.0
1829,9651,8562,1025,64,10000.0,0.1,0.5,28.0,0.02,0.9,19.0
1830,9628,8549,1009,70,10000.0,0.1,0.5,28.0,0.02,0.9,19.0
1831,9611,8534,1000,77,10000.0,0.1,0.5,28.0,0.02,0.9,19.0
1832,9596,8516,995,85,10000.0,0.1,0.5,28.0,0.02,0.9,19.0
1833,9583,8509,979,95,10000.0,0.1,0.5,28.0,0.02,0.9,19.0
1834,9567,8494,974,99,10000.0,0.1,0.5,28.0,0.02,0.9,19.0
1835,9545,8483,957,105,10000.0,0.1,0.5,28.0,0.02,0.9,19.0
1836,9522,8475,941,106,10000.0,0.1,0.5,28.0,0.02,0.9,19.0
1837,9506,8469,919,118,10000.0,0.1,0.5,28.0,0.02,0.9,19.0
1838,9486,8465,899,122,10000.0,0.1,0.5,28.0,0.02,0.9,19.0
1839,9468,8457,880,131,10000.0,0.1,0.5,28.0,0.02,0.9,19.0
1840,9453,8449,863,141,10000.0,0.1,0.5,28.0,0.02,0.9,19.0
1841,9438,8435,853,150,10000.0,0.1,0.5,28.0,0.02,0.9,19.0
1842,9426,8425,843,158,10000.0,0.1,0.5,28.0,0.02,0.9,19.0
1843,9415,8412,836,167,10000.0,0.1,0.5,28.0,0.02,0.9,19.0
1844,9404,8403,825,176,10000.0,0.1,0.5,28.0,0.02,0.9,19.0
1845,9381,8394,803,184,10000.0,0.1,0.5,28.0,0.02,0.9,19.0
1846,9362,8388,782,192,10000.0,0.1,0.5,28.0,0.02,0.9,19.0
1847,9345,8371,770,204,10000.0,0.1,0.5,28.0,0.02,0.9,19.0
1848,9336,8369,758,209,10000.0,0.1,0.5,28.0,0.02,0.9,19.0
1849,9322,8360,742,220,10000.0,0.1,0.5,28.0,0.02,0.9,19.0
1850,9305,8354,722,229,10000.0,0.1,0.5,28.0,0.02,0.9,19.0
1851,9286,8350,697,239,10000.0,0.1,0.5,28.0,0.02,0.9,19.0
1852,9278,8348,678,252,10000.0,0.1,0.5,28.0,0.02,0.9,19.0
1853,9258,8345,652,261,10000.0,0.1,0.5,28.0,0.02,0.9,19.0
1854,9238,8342,627,269,10000.0,0.1,0.5,28.0,0.02,0.9,19.0
1855,9225,8335,611,279,10000.0,0.1,0.5,28.0,0.02,0.9,19.0
1856,9207,8331,586,290,10000.0,0.1,0.5,28.0,0.02,0.9,19.0
1857,9197,8327,572,298,10000.0,0.1,0.5,28.0,0.02,0.9,19.0
1858,9189,8326,557,306,10000.0,0.1,0.5,28.0,0.02,0.9,19.0
1859,9181,8324,544,313,10000.0,0.1,0.5,28.0,0.02,0.9,19.0
1860,9172,8320,534,318,10000.0,0.1,0.5,28.0,0.02,0.9,19.0
1861,9168,8320,519,329,10000.0,0.1,0.5,28.0,0.02,0.9,19.0
1862,9160,8316,509,335,10000.0,0.1,0.5,28.0,0.02,0.9,19.0
1863,9149,8311,495,343,10000.0,0.1,0.5,28.0,0.02,0.9,19.0
1864,9139,8309,475,355,10000.0,0.1,0.5,28.0,0.02,0.9,19.0
1865,9130,8306,463,361,10000.0,0.1,0.5,28.0,0.02,0.9,19.0
1866,9118,8301,451,366,10000.0,0.1,0.5,28.0,0.02,0.9,19.0
1867,9104,8299,428,377,10000.0,0.1,0.5,28.0,0.02,0.9,19.0
1868,9092,8295,415,382,10000.0,0.1,0.5,28.0,0.02,0.9,19.0
1869,9086,8291,403,392,10000.0,0.1,0.5,28.0,0.02,0.9,19.0
1870,9074,8289,383,402,10000.0,0.1,0.5,28.0,0.02,0.9,19.0
1871,9067,8287,372,408,10000.0,0.1,0.5,28.0,0.02,0.9,19.0
1872,9056,8285,354,417,10000.0,0.1,0.5,28.0,0.02,0.9,19.0
1873,9050,8283,344,423,10000.0,0.1,0.5,28.0,0.02,0.9,19.0
1874,9043,8283,330,430,10000.0,0.1,0.5,28.0,0.02,0.9,19.0
1875,9034,8282,314,438,10000.0,0.1,0.5,28.0,0.02,0.9,19.0
1876,9025,8282,300,443,10000.0,0.1,0.5,28.0,0.02,0.9,19.0
1877,9018,8278,285,455,10000.0,0.1,0.5,28.0,0.02,0.9,19.0
1878,9014,8277,277,460,10000.0,0.1,0.5,28.0,0.02,0.9,19.0
1879,9007,8276,266,465,10000.0,0.1,0.5,28.0,0.02,0.9,19.0
1880,9005,8275,264,466,10000.0,0.1,0.5,28.0,0.02,0.9,19.0
1881,8999,8275,254,470,10000.0,0.1,0.5,28.0,0.02,0.9,19.0
1882,8996,8274,244,478,10000.0,0.1,0.5,28.0,0.02,0.9,19.0
1883,8989,8274,229,486,10000.0,0.1,0.5,28.0,0.02,0.9,19.0
1884,8987,8273,131,583,10000.0,0.1,0.5,28.0,0.02,0.9,19.0
1885,8982,8273,126,583,10000.0,0.1,0.5,28.0,0.02,0.9,19.0
1886,8981,8271,125,585,10000.0,0.1,0.5,28.0,0.02,0.9,19.0
1887,8980,8271,120,589,10000.0,0.1,0.5,28.0,0.02,0.9,19.0
1888,8978,8271,117,590,10000.0,0.1,0.5,28.0,0.02,0.9,19.0
1889,8976,8270,113,593,10000.0,0.1,0.5,28.0,0.02,0.9,19.0
1890,8974,8269,109,596,10000.0,0.1,0.5,28.0,0.02,0.9,19.0
1891,8972,8267,103,602,10000.0,0.1,0.5,28.0,0.02,0.9,19.0
1892,8971,8267,98,606,10000.0,0.1,0.5,28.0,0.02,0.9,19.0
1893,8970,8267,94,609,10000.0,0.1,0.5,28.0,0.02,0.9,19.0
1894,8966,8267,87,612,10000.0,0.1,0.5,28.0,0.02,0.9,19.0
1895,8965,8267,85,613,10000.0,0.1,0.5,28.0,0.02,0.9,19.0
1896,8964,8266,84,614,10000.0,0.1,0.5,28.0,0.02,0.9,19.0
1897,8964,8266,82,616,10000.0,0.1,0.5,28.0,0.02,0.9,19.0
1898,8961,8266,78,617,10000.0,0.1,0.5,28.0,0.02,0.9,19.0
1899,8958,8265,74,619,10000.0,0.1,0.5,28.0,0.02,0.9,19.0
1900,10000,8982,1018,0,10000.0,0.1,0.5,28.0,0.02,0.9,20.0
1901,10000,8932,1068,0,10000.0,0.1,0.5,28.0,0.02,0.9,20.0
1902,10000,8912,1088,0,10000.0,0.1,0.5,28.0,0.02,0.9,20.0
1903,9999,8901,1098,0,10000.0,0.1,0.5,28.0,0.02,0.9,20.0
1904,9995,8883,1112,0,10000.0,0.1,0.5,28.0,0.02,0.9,20.0
1905,9991,8869,1122,0,10000.0,0.1,0.5,28.0,0.02,0.9,20.0
1906,9989,8850,1139,0,10000.0,0.1,0.5,28.0,0.02,0.9,20.0
1907,9988,8828,1160,0,10000.0,0.1,0.5,28.0,0.02,0.9,20.0
1908,9984,8816,1168,0,10000.0,0.1,0.5,28.0,0.02,0.9,20.0
1909,9981,8799,1182,0,10000.0,0.1,0.5,28.0,0.02,0.9,20.0
1910,9972,8781,1191,0,10000.0,0.1,0.5,28.0,0.02,0.9,20.0
1911,9964,8768,1196,0,10000.0,0.1,0.5,28.0,0.02,0.9,20.0
1912,9957,8751,1206,0,10000.0,0.1,0.5,28.0,0.02,0.9,20.0
1913,9945,8725,1220,0,10000.0,0.1,0.5,28.0,0.02,0.9,20.0
1914,9927,8710,1217,0,10000.0,0.1,0.5,28.0,0.02,0.9,20.0
1915,9900,8698,1202,0,10000.0,0.1,0.5,28.0,0.02,0.9,20.0
1916,9879,8677,1202,0,10000.0,0.1,0.5,28.0,0.02,0.9,20.0
1917,9855,8656,1195,4,10000.0,0.1,0.5,28.0,0.02,0.9,20.0
1918,9832,8636,1190,6,10000.0,0.1,0.5,28.0,0.02,0.9,20.0
1919,9802,8613,1179,10,10000.0,0.1,0.5,28.0,0.02,0.9,20.0
1920,9775,8598,1166,11,10000.0,0.1,0.5,28.0,0.02,0.9,20.0
1921,9757,8576,1167,14,10000.0,0.1,0.5,28.0,0.02,0.9,20.0
1922,9737,8555,1168,14,10000.0,0.1,0.5,28.0,0.02,0.9,20.0
1923,9714,8546,1146,22,10000.0,0.1,0.5,28.0,0.02,0.9,20.0
1924,9698,8531,1138,29,10000.0,0.1,0.5,28.0,0.02,0.9,20.0
1925,9674,8513,1126,35,10000.0,0.1,0.5,28.0,0.02,0.9,20.0
1926,9646,8494,1111,41,10000.0,0.1,0.5,28.0,0.02,0.9,20.0
1927,9629,8481,1100,48,10000.0,0.1,0.5,28.0,0.02,0.9,20.0
1928,9613,8466,1089,58,10000.0,0.1,0.5,28.0,0.02,0.9,20.0
1929,9592,8448,1083,61,10000.0,0.1,0.5,28.0,0.02,0.9,20.0
1930,9572,8432,1067,73,10000.0,0.1,0.5,28.0,0.02,0.9,20.0
1931,9549,8421,1046,82,10000.0,0.1,0.5,28.0,0.02,0.9,20.0
1932,9534,8406,1038,90,10000.0,0.1,0.5,28.0,0.02,0.9,20.0
1933,9517,8399,1023,95,10000.0,0.1,0.5,28.0,0.02,0.9,20.0
1934,9501,8380,1018,103,10000.0,0.1,0.5,28.0,0.02,0.9,20.0
1935,9476,8367,996,113,10000.0,0.1,0.5,28.0,0.02,0.9,20.0
1936,9460,8350,989,121,10000.0,0.1,0.5,28.0,0.02,0.9,20.0
1937,9442,8338,972,132,10000.0,0.1,0.5,28.0,0.02,0.9,20.0
1938,9419,8327,949,143,10000.0,0.1,0.5,28.0,0.02,0.9,20.0
1939,9401,8319,931,151,10000.0,0.1,0.5,28.0,0.02,0.9,20.0
1940,9389,8308,918,163,10000.0,0.1,0.5,28.0,0.02,0.9,20.0
1941,9372,8302,890,180,10000.0,0.1,0.5,28.0,0.02,0.9,20.0
1942,9350,8284,878,188,10000.0,0.1,0.5,28.0,0.02,0.9,20.0
1943,9334,8274,865,195,10000.0,0.1,0.5,28.0,0.02,0.9,20.0
1944,9321,8263,856,202,10000.0,0.1,0.5,28.0,0.02,0.9,20.0
1945,9307,8252,842,213,10000.0,0.1,0.5,28.0,0.02,0.9,20.0
1946,9285,8246,814,225,10000.0,0.1,0.5,28.0,0.02,0.9,20.0
1947,9263,8240,787,236,10000.0,0.1,0.5,28.0,0.02,0.9,20.0
1948,9247,8234,773,240,10000.0,0.1,0.5,28.0,0.02,0.9,20.0
1949,9229,8232,751,246,10000.0,0.1,0.5,28.0,0.02,0.9,20.0
1950,9216,8225,731,260,10000.0,0.1,0.5,28.0,0.02,0.9,20.0
1951,9210,8216,722,272,10000.0,0.1,0.5,28.0,0.02,0.9,20.0
1952,9200,8207,709,284,10000.0,0.1,0.5,28.0,0.02,0.9,20.0
1953,9186,8201,688,297,10000.0,0.1,0.5,28.0,0.02,0.9,20.0
1954,9173,8197,670,306,10000.0,0.1,0.5,28.0,0.02,0.9,20.0
1955,9168,8193,662,313,10000.0,0.1,0.5,28.0,0.02,0.9,20.0
1956,9154,8177,656,321,10000.0,0.1,0.5,28.0,0.02,0.9,20.0
1957,9144,8175,638,331,10000.0,0.1,0.5,28.0,0.02,0.9,20.0
1958,9129,8171,621,337,10000.0,0.1,0.5,28.0,0.02,0.9,20.0
1959,9118,8165,599,354,10000.0,0.1,0.5,28.0,0.02,0.9,20.0
1960,9103,8158,581,364,10000.0,0.1,0.5,28.0,0.02,0.9,20.0
1961,9099,8155,571,373,10000.0,0.1,0.5,28.0,0.02,0.9,20.0
1962,9090,8152,557,381,10000.0,0.1,0.5,28.0,0.02,0.9,20.0
1963,9084,8146,547,391,10000.0,0.1,0.5,28.0,0.02,0.9,20.0
1964,9072,8142,531,399,10000.0,0.1,0.5,28.0,0.02,0.9,20.0
1965,9063,8137,516,410,10000.0,0.1,0.5,28.0,0.02,0.9,20.0
1966,9049,8135,492,422,10000.0,0.1,0.5,28.0,0.02,0.9,20.0
1967,9041,8133,479,429,10000.0,0.1,0.5,28.0,0.02,0.9,20.0
1968,9032,8131,464,437,10000.0,0.1,0.5,28.0,0.02,0.9,20.0
1969,9024,8126,447,451,10000.0,0.1,0.5,28.0,0.02,0.9,20.0
1970,9014,8123,433,458,10000.0,0.1,0.5,28.0,0.02,0.9,20.0
1971,9007,8118,417,472,10000.0,0.1,0.5,28.0,0.02,0.9,20.0
1972,9000,8118,400,482,10000.0,0.1,0.5,28.0,0.02,0.9,20.0
1973,8994,8115,389,490,10000.0,0.1,0.5,28.0,0.02,0.9,20.0
1974,8974,8111,366,497,10000.0,0.1,0.5,28.0,0.02,0.9,20.0
1975,8968,8110,355,503,10000.0,0.1,0.5,28.0,0.02,0.9,20.0
1976,8958,8107,343,508,10000.0,0.1,0.5,28.0,0.02,0.9,20.0
1977,8953,8107,332,514,10000.0,0.1,0.5,28.0,0.02,0.9,20.0
1978,8948,8106,320,522,10000.0,0.1,0.5,28.0,0.02,0.9,20.0
1979,8941,8104,307,530,10000.0,0.1,0.5,28.0,0.02,0.9,20.0
1980,8929,8102,291,536,10000.0,0.1,0.5,28.0,0.02,0.9,20.0
1981,8923,8101,280,542,10000.0,0.1,0.5,28.0,0.02,0.9,20.0
1982,8922,8098,278,546,10000.0,0.1,0.5,28.0,0.02,0.9,20.0
1983,8919,8096,268,555,10000.0,0.1,0.5,28.0,0.02,0.9,20.0
1984,8915,8095,177,643,10000.0,0.1,0.5,28.0,0.02,0.9,20.0
1985,8908,8095,169,644,10000.0,0.1,0.5,28.0,0.02,0.9,20.0
1986,8907,8095,158,654,10000.0,0.1,0.5,28.0,0.02,0.9,20.0
1987,8905,8094,152,659,10000.0,0.1,0.5,28.0,0.02,0.9,20.0
1988,8902,8093,148,661,10000.0,0.1,0.5,28.0,0.02,0.9,20.0
1989,8896,8093,138,665,10000.0,0.1,0.5,28.0,0.02,0.9,20.0
1990,8893,8093,133,667,10000.0,0.1,0.5,28.0,0.02,0.9,20.0
1991,8892,8093,130,669,10000.0,0.1,0.5,28.0,0.02,0.9,20.0
1992,8891,8089,132,670,10000.0,0.1,0.5,28.0,0.02,0.9,20.0
1993,8891,8089,126,676,10000.0,0.1,0.5,28.0,0.02,0.9,20.0
1994,8888,8083,123,682,10000.0,0.1,0.5,28.0,0.02,0.9,20.0
1995,8888,8081,120,687,10000.0,0.1,0.5,28.0,0.02,0.9,20.0
