,Total,Healthy,Sick,Immune,N,Initial_Outbreak,TRansmission_Rate,Recovery_Time,Mortality_Rate,Policy,Exp_#
1330,8293,541,7736,16,10000.0,0.1,0.5,28.0,0.02,0.0,14.0
1331,8167,455,7688,24,10000.0,0.1,0.5,28.0,0.02,0.0,14.0
1332,8038,380,7614,44,10000.0,0.1,0.5,28.0,0.02,0.0,14.0
1333,7921,317,7535,69,10000.0,0.1,0.5,28.0,0.02,0.0,14.0
1334,7770,271,7384,115,10000.0,0.1,0.5,28.0,0.02,0.0,14.0
1335,7619,245,7216,158,10000.0,0.1,0.5,28.0,0.02,0.0,14.0
1336,7470,208,7058,204,10000.0,0.1,0.5,28.0,0.02,0.0,14.0
1337,7337,189,6866,282,10000.0,0.1,0.5,28.0,0.02,0.0,14.0
1338,7185,175,6631,379,10000.0,0.1,0.5,28.0,0.02,0.0,14.0
1339,7047,161,6388,498,10000.0,0.1,0.5,28.0,0.02,0.0,14.0
1340,6917,147,6155,615,10000.0,0.1,0.5,28.0,0.02,0.0,14.0
1341,6793,132,5904,757,10000.0,0.1,0.5,28.0,0.02,0.0,14.0
1342,6691,123,5667,901,10000.0,0.1,0.5,28.0,0.02,0.0,14.0
1343,6579,117,5394,1068,10000.0,0.1,0.5,28.0,0.02,0.0,14.0
1344,6487,106,5141,1240,10000.0,0.1,0.5,28.0,0.02,0.0,14.0
1345,6382,93,4870,1419,10000.0,0.1,0.5,28.0,0.02,0.0,14.0
1346,6296,84,4616,1596,10000.0,0.1,0.5,28.0,0.02,0.0,14.0
1347,6209,78,4365,1766,10000.0,0.1,0.5,28.0,0.02,0.0,14.0
1348,6123,70,4136,1917,10000.0,0.1,0.5,28.0,0.02,0.0,14.0
1349,6052,66,3898,2088,10000.0,0.1,0.5,28.0,0.02,0.0,14.0
1350,5968,63,3660,2245,10000.0,0.1,0.5,28.0,0.02,0.0,14.0
1351,5902,59,3420,2423,10000.0,0.1,0.5,28.0,0.02,0.0,14.0
1352,5839,55,3195,2589,10000.0,0.1,0.5,28.0,0.02,0.0,14.0
1353,5778,51,2981,2746,10000.0,0.1,0.5,28.0,0.02,0.0,14.0
1354,5713,46,2757,2910,10000.0,0.1,0.5,28.0,0.02,0.0,14.0
1355,5661,42,2568,3051,10000.0,0.1,0.5,28.0,0.02,0.0,14.0
1356,5618,41,2400,3177,10000.0,0.1,0.5,28.0,0.02,0.0,14.0
1357,5572,37,2214,3321,10000.0,0.1,0.5,28.0,0.02,0.0,14.0
1358,5534,33,2063,3438,10000.0,0.1,0.5,28.0,0.02,0.0,14.0
1359,5499,30,1902,3567,10000.0,0.1,0.5,28.0,0.02,0.0,14.0
1360,5473,26,1779,3668,10000.0,0.1,0.5,28.0,0.02,0.0,14.0
1361,5435,26,1637,3772,10000.0,0.1,0.5,28.0,0.02,0.0,14.0
1362,5392,25,1501,3866,10000.0,0.1,0.5,28.0,0.02,0.0,14.0
1363,5369,25,1387,3957,10000.0,0.1,0.5,28.0,0.02,0.0,14.0
1364,5344,24,1272,4048,10000.0,0.1,0.5,28.0,0.02,0.0,14.0
1365,5318,24,1166,4128,10000.0,0.1,0.5,28.0,0.02,0.0,14.0
1366,5293,24,1073,4196,10000.0,0.1,0.5,28.0,0.02,0.0,14.0
1367,5268,24,975,4269,10000.0,0.1,0.5,28.0,0.02,0.0,14.0
1368,5248,22,889,4337,10000.0,0.1,0.5,28.0,0.02,0.0,14.0
1369,5229,22,803,4404,10000.0,0.1,0.5,28.0,0.02,0.0,14.0
1370,5217,22,720,4475,10000.0,0.1,0.5,28.0,0.02,0.0,14.0
1371,5200,22,655,4523,10000.0,0.1,0.5,28.0,0.02,0.0,14.0
1372,5186,19,601,4566,10000.0,0.1,0.5,28.0,0.02,0.0,14.0
1373,5173,19,548,4606,10000.0,0.1,0.5,28.0,0.02,0.0,14.0
1374,5168,19,507,4642,10000.0,0.1,0.5,28.0,0.02,0.0,14.0
1375,5156,19,470,4667,10000.0,0.1,0.5,28.0,0.02,0.0,14.0
1376,5143,19,421,4703,10000.0,0.1,0.5,28.0,0.02,0.0,14.0
1377,5137,19,384,4734,10000.0,0.1,0.5,28.0,0.02,0.0,14.0
1378,5131,19,346,4766,10000.0,0.1,0.5,28.0,0.02,0.0,14.0
1379,5124,19,307,4798,10000.0,0.1,0.5,28.0,0.02,0.0,14.0
1380,5118,19,268,4831,10000.0,0.1,0.5,28.0,0.02,0.0,14.0
1381,5110,19,238,4853,10000.0,0.1,0.5,28.0,0.02,0.0,14.0
1382,5104,17,219,4868,10000.0,0.1,0.5,28.0,0.02,0.0,14.0
1383,5098,15,194,4889,10000.0,0.1,0.5,28.0,0.02,0.0,14.0
1384,5093,14,182,4897,10000.0,0.1,0.5,28.0,0.02,0.0,14.0
1385,5093,14,167,4912,10000.0,0.1,0.5,28.0,0.02,0.0,14.0
1386,5092,14,152,4926,10000.0,0.1,0.5,28.0,0.02,0.0,14.0
1387,5090,14,141,4935,10000.0,0.1,0.5,28.0,0.02,0.0,14.0
1388,5089,13,134,4942,10000.0,0.1,0.5,28.0,0.02,0.0,14.0
1389,5087,12,125,4950,10000.0,0.1,0.5,28.0,0.02,0.0,14.0
1390,5085,12,112,4961,10000.0,0.1,0.5,28.0,0.02,0.0,14.0
1391,5085,12,108,4965,10000.0,0.1,0.5,28.0,0.02,0.0,14.0
1392,5084,12,95,4977,10000.0,0.1,0.5,28.0,0.02,0.0,14.0
1393,5081,12,84,4985,10000.0,0.1,0.5,28.0,0.02,0.0,14.0
1394,5080,12,75,4993,10000.0,0.1,0.5,28.0,0.02,0.0,14.0
1395,5078,12,69,4997,10000.0,0.1,0.5,28.0,0.02,0.0,14.0
1396,5078,12,64,5002,10000.0,0.1,0.5,28.0,0.02,0.0,14.0
1397,5078,12,60,5006,10000.0,0.1,0.5,28.0,0.02,0.0,14.0
1398,5076,12,55,5009,10000.0,0.1,0.5,28.0,0.02,0.0,14.0
1399,5076,12,55,5009,10000.0,0.1,0.5,28.0,0.02,0.0,14.0
1400,10000,8985,1015,0,10000.0,0.1,0.5,28.0,0.02,0.0,15.0
1401,10000,8883,1117,0,10000.0,0.1,0.5,28.0,0.02,0.0,15.0
1402,10000,8776,1224,0,10000.0,0.1,0.5,28.0,0.02,0.0,15.0
1403,10000,8630,1370,0,10000.0,0.1,0.5,28.0,0.02,0.0,15.0
1404,10000,8477,1523,0,10000.0,0.1,0.5,28.0,0.02,0.0,15.0
1405,10000,8258,1742,0,10000.0,0.1,0.5,28.0,0.02,0.0,15.0
1406,9997,8004,1993,0,10000.0,0.1,0.5,28.0,0.02,0.0,15.0
1407,9992,7717,2275,0,10000.0,0.1,0.5,28.0,0.02,0.0,15.0
1408,9982,7390,2592,0,10000.0,0.1,0.5,28.0,0.02,0.0,15.0
1409,9972,7024,2948,0,10000.0,0.1,0.5,28.0,0.02,0.0,15.0
1410,9955,6629,3326,0,10000.0,0.1,0.5,28.0,0.02,0.0,15.0
1411,9928,6219,3709,0,10000.0,0.1,0.5,28.0,0.02,0.0,15.0
1412,9907,5816,4091,0,10000.0,0.1,0.5,28.0,0.02,0.0,15.0
1413,9870,5410,4460,0,10000.0,0.1,0.5,28.0,0.02,0.0,15.0
1414,9825,4986,4839,0,10000.0,0.1,0.5,28.0,0.02,0.0,15.0
1415,9777,4493,5284,0,10000.0,0.1,0.5,28.0,0.02,0.0,15.0
1416,9716,4043,5673,0,10000.0,0.1,0.5,28.0,0.02,0.0,15.0
1417,9644,3643,6001,0,10000.0,0.1,0.5,28.0,0.02,0.0,15.0
1418,9555,3210,6345,0,10000.0,0.1,0.5,28.0,0.02,0.0,15.0
1419,9462,2831,6631,0,10000.0,0.1,0.5,28.0,0.02,0.0,15.0
1420,9379,2463,6916,0,10000.0,0.1,0.5,28.0,0.02,0.0,15.0
1421,9272,2143,7129,0,10000.0,0.1,0.5,28.0,0.02,0.0,15.0
1422,9175,1831,7344,0,10000.0,0.1,0.5,28.0,0.02,0.0,15.0
1423,9080,1578,7502,0,10000.0,0.1,0.5,28.0,0.02,0.0,15.0
1424,8971,1335,7636,0,10000.0,0.1,0.5,28.0,0.02,0.0,15.0
1425,8870,1140,7730,0,10000.0,0.1,0.5,28.0,0.02,0.0,15.0
1426,8732,965,7765,2,10000.0,0.1,0.5,28.0,0.02,0.0,15.0
1427,8613,794,7816,3,10000.0,0.1,0.5,28.0,0.02,0.0,15.0
1428,8493,669,7818,6,10000.0,0.1,0.5,28.0,0.02,0.0,15.0
1429,8320,554,7753,13,10000.0,0.1,0.5,28.0,0.02,0.0,15.0
1430,8211,468,7727,16,10000.0,0.1,0.5,28.0,0.02,0.0,15.0
1431,8090,373,7685,32,10000.0,0.1,0.5,28.0,0.02,0.0,15.0
1432,7956,306,7591,59,10000.0,0.1,0.5,28.0,0.02,0.0,15.0
1433,7827,257,7471,99,10000.0,0.1,0.5,28.0,0.02,0.0,15.0
1434,7692,210,7321,161,10000.0,0.1,0.5,28.0,0.02,0.0,15.0
1435,7558,171,7172,215,10000.0,0.1,0.5,28.0,0.02,0.0,15.0
1436,7435,138,7017,280,10000.0,0.1,0.5,28.0,0.02,0.0,15.0
1437,7275,116,6796,363,10000.0,0.1,0.5,28.0,0.02,0.0,15.0
1438,7151,83,6582,486,10000.0,0.1,0.5,28.0,0.02,0.0,15.0
1439,7043,65,6378,600,10000.0,0.1,0.5,28.0,0.02,0.0,15.0
1440,6905,49,6134,722,10000.0,0.1,0.5,28.0,0.02,0.0,15.0
1441,6784,40,5866,878,10000.0,0.1,0.5,28.0,0.02,0.0,15.0
1442,6656,31,5612,1013,10000.0,0.1,0.5,28.0,0.02,0.0,15.0
1443,6532,29,5334,1169,10000.0,0.1,0.5,28.0,0.02,0.0,15.0
1444,6415,22,5060,1333,10000.0,0.1,0.5,28.0,0.02,0.0,15.0
1445,6326,20,4804,1502,10000.0,0.1,0.5,28.0,0.02,0.0,15.0
1446,6221,18,4543,1660,10000.0,0.1,0.5,28.0,0.02,0.0,15.0
1447,6139,18,4300,1821,10000.0,0.1,0.5,28.0,0.02,0.0,15.0
1448,6050,18,4046,1986,10000.0,0.1,0.5,28.0,0.02,0.0,15.0
1449,5957,15,3781,2161,10000.0,0.1,0.5,28.0,0.02,0.0,15.0
1450,5884,14,3507,2363,10000.0,0.1,0.5,28.0,0.02,0.0,15.0
1451,5815,12,3265,2538,10000.0,0.1,0.5,28.0,0.02,0.0,15.0
1452,5746,11,3050,2685,10000.0,0.1,0.5,28.0,0.02,0.0,15.0
1453,5693,11,2857,2825,10000.0,0.1,0.5,28.0,0.02,0.0,15.0
1454,5639,10,2642,2987,10000.0,0.1,0.5,28.0,0.02,0.0,15.0
1455,5586,10,2464,3112,10000.0,0.1,0.5,28.0,0.02,0.0,15.0
1456,5542,10,2278,3254,10000.0,0.1,0.5,28.0,0.02,0.0,15.0
1457,5494,10,2093,3391,10000.0,0.1,0.5,28.0,0.02,0.0,15.0
1458,5452,10,1923,3519,10000.0,0.1,0.5,28.0,0.02,0.0,15.0
1459,5411,9,1757,3645,10000.0,0.1,0.5,28.0,0.02,0.0,15.0
1460,5383,9,1625,3749,10000.0,0.1,0.5,28.0,0.02,0.0,15.0
1461,5349,9,1487,3853,10000.0,0.1,0.5,28.0,0.02,0.0,15.0
1462,5325,8,1381,3936,10000.0,0.1,0.5,28.0,0.02,0.0,15.0
1463,5302,8,1282,4012,10000.0,0.1,0.5,28.0,0.02,0.0,15.0
1464,5279,8,1179,4092,10000.0,0.1,0.5,28.0,0.02,0.0,15.0
1465,5255,8,1086,4161,10000.0,0.1,0.5,28.0,0.02,0.0,15.0
1466,5231,8,994,4229,10000.0,0.1,0.5,28.0,0.02,0.0,15.0
1467,5204,8,897,4299,10000.0,0.1,0.5,28.0,0.02,0.0,15.0
1468,5190,8,824,4358,10000.0,0.1,0.5,28.0,0.02,0.0,15.0
1469,5175,7,757,4411,10000.0,0.1,0.5,28.0,0.02,0.0,15.0
1470,5156,7,696,4453,10000.0,0.1,0.5,28.0,0.02,0.0,15.0
1471,5141,7,633,4501,10000.0,0.1,0.5,28.0,0.02,0.0,15.0
1472,5129,7,579,4543,10000.0,0.1,0.5,28.0,0.02,0.0,15.0
1473,5119,7,524,4588,10000.0,0.1,0.5,28.0,0.02,0.0,15.0
1474,5108,7,492,4609,10000.0,0.1,0.5,28.0,0.02,0.0,15.0
1475,5098,7,439,4652,10000.0,0.1,0.5,28.0,0.02,0.0,15.0
1476,5093,7,403,4683,10000.0,0.1,0.5,28.0,0.02,0.0,15.0
1477,5090,7,374,4709,10000.0,0.1,0.5,28.0,0.02,0.0,15.0
1478,5080,7,340,4733,10000.0,0.1,0.5,28.0,0.02,0.0,15.0
1479,5073,7,304,4762,10000.0,0.1,0.5,28.0,0.02,0.0,15.0
1480,5063,7,260,4796,10000.0,0.1,0.5,28.0,0.02,0.0,15.0
1481,5060,7,241,4812,10000.0,0.1,0.5,28.0,0.02,0.0,15.0
1482,5055,7,216,4832,10000.0,0.1,0.5,28.0,0.02,0.0,15.0
1483,5051,7,186,4858,10000.0,0.1,0.5,28.0,0.02,0.0,15.0
1484,5048,7,165,4876,10000.0,0.1,0.5,28.0,0.02,0.0,15.0
1485,5044,7,142,4895,10000.0,0.1,0.5,28.0,0.02,0.0,15.0
1486,5040,7,128,4905,10000.0,0.1,0.5,28.0,0.02,0.0,15.0
1487,5036,7,117,4912,10000.0,0.1,0.5,28.0,0.02,0.0,15.0
1488,5032,7,105,4920,10000.0,0.1,0.5,28.0,0.02,0.0,15.0
1489,5030,7,94,4929,10000.0,0.1,0.5,28.0,0.02,0.0,15.0
1490,5028,7,83,4938,10000.0,0.1,0.5,28.0,0.02,0.0,15.0
1491,5026,7,70,4949,10000.0,0.1,0.5,28.0,0.02,0.0,15.0
1492,5024,7,64,4953,10000.0,0.1,0.5,28.0,0.02,0.0,15.0
1493,5023,7,57,4959,10000.0,0.1,0.5,28.0,0.02,0.0,15.0
1494,5022,7,46,4969,10000.0,0.1,0.5,28.0,0.02,0.0,15.0
1495,5020,7,41,4972,10000.0,0.1,0.5,28.0,0.02,0.0,15.0
1496,5020,7,35,4978,10000.0,0.1,0.5,28.0,0.02,0.0,15.0
1497,5019,7,29,4983,10000.0,0.1,0.5,28.0,0.02,0.0,15.0
1498,5018,7,24,4987,10000.0,0.1,0.5,28.0,0.02,0.0,15.0
1499,5017,7,19,4991,10000.0,0.1,0.5,28.0,0.02,0.0,15.0
1500,10000,8966,1034,0,10000.0,0.1,0.5,28.0,0.02,0.0,16.0
1501,10000,8878,1122,0,10000.0,0.1,0.5,28.0,0.02,0.0,16.0
1502,10000,8770,1230,0,10000.0,0.1,0.5,28.0,0.02,0.0,16.0
1503,10000,8642,1358,0,10000.0,0.1,0.5,28.0,0.02,0.0,16.0
1504,10000,8481,1519,0,10000.0,0.1,0.5,28.0,0.02,0.0,16.0
1505,9999,8274,1725,0,10000.0,0.1,0.5,28.0,0.02,0.0,16.0
1506,9998,8024,1974,0,10000.0,0.1,0.5,28.0,0.02,0.0,16.0
1507,9994,7755,2239,0,10000.0,0.1,0.5,28.0,0.02,0.0,16.0
1508,9992,7455,2537,0,10000.0,0.1,0.5,28.0,0.02,0.0,16.0
1509,9978,7130,2848,0,10000.0,0.1,0.5,28.0,0.02,0.0,16.0
1510,9953,6750,3203,0,10000.0,0.1,0.5,28.0,0.02,0.0,16.0
1511,9924,6375,3549,0,10000.0,0.1,0.5,28.0,0.02,0.0,16.0
1512,9897,5990,3907,0,10000.0,0.1,0.5,28.0,0.02,0.0,16.0
1513,9865,5595,4270,0,10000.0,0.1,0.5,28.0,0.02,0.0,16.0
1514,9808,5179,4629,0,10000.0,0.1,0.5,28.0,0.02,0.0,16.0
1515,9759,4701,5058,0,10000.0,0.1,0.5,28.0,0.02,0.0,16.0
1516,9699,4273,5426,0,10000.0,0.1,0.5,28.0,0.02,0.0,16.0
1517,9645,3791,5854,0,10000.0,0.1,0.5,28.0,0.02,0.0,16.0
1518,9570,3387,6183,0,10000.0,0.1,0.5,28.0,0.02,0.0,16.0
1519,9490,2973,6517,0,10000.0,0.1,0.5,28.0,0.02,0.0,16.0
1520,9407,2610,6797,0,10000.0,0.1,0.5,28.0,0.02,0.0,16.0
1521,9321,2268,7053,0,10000.0,0.1,0.5,28.0,0.02,0.0,16.0
1522,9231,1951,7280,0,10000.0,0.1,0.5,28.0,0.02,0.0,16.0
1523,9089,1710,7379,0,10000.0,0.1,0.5,28.0,0.02,0.0,16.0
1524,8965,1461,7504,0,10000.0,0.1,0.5,28.0,0.02,0.0,16.0
1525,8833,1227,7606,0,10000.0,0.1,0.5,28.0,0.02,0.0,16.0
1526,8721,1031,7690,0,10000.0,0.1,0.5,28.0,0.02,0.0,16.0
1527,8596,849,7747,0,10000.0,0.1,0.5,28.0,0.02,0.0,16.0
1528,8462,718,7741,3,10000.0,0.1,0.5,28.0,0.02,0.0,16.0
1529,8320,593,7717,10,10000.0,0.1,0.5,28.0,0.02,0.0,16.0
1530,8170,494,7656,20,10000.0,0.1,0.5,28.0,0.02,0.0,16.0
1531,8034,397,7602,35,10000.0,0.1,0.5,28.0,0.02,0.0,16.0
1532,7888,321,7520,47,10000.0,0.1,0.5,28.0,0.02,0.0,16.0
1533,7746,255,7429,62,10000.0,0.1,0.5,28.0,0.02,0.0,16.0
1534,7598,201,7300,97,10000.0,0.1,0.5,28.0,0.02,0.0,16.0
1535,7460,172,7142,146,10000.0,0.1,0.5,28.0,0.02,0.0,16.0
1536,7319,133,6971,215,10000.0,0.1,0.5,28.0,0.02,0.0,16.0
1537,7192,111,6762,319,10000.0,0.1,0.5,28.0,0.02,0.0,16.0
1538,7072,87,6569,416,10000.0,0.1,0.5,28.0,0.02,0.0,16.0
1539,6935,69,6340,526,10000.0,0.1,0.5,28.0,0.02,0.0,16.0
1540,6838,59,6125,654,10000.0,0.1,0.5,28.0,0.02,0.0,16.0
1541,6736,56,5892,788,10000.0,0.1,0.5,28.0,0.02,0.0,16.0
1542,6622,52,5644,926,10000.0,0.1,0.5,28.0,0.02,0.0,16.0
1543,6506,48,5379,1079,10000.0,0.1,0.5,28.0,0.02,0.0,16.0
1544,6388,44,5117,1227,10000.0,0.1,0.5,28.0,0.02,0.0,16.0
1545,6294,41,4863,1390,10000.0,0.1,0.5,28.0,0.02,0.0,16.0
1546,6193,31,4607,1555,10000.0,0.1,0.5,28.0,0.02,0.0,16.0
1547,6092,29,4343,1720,10000.0,0.1,0.5,28.0,0.02,0.0,16.0
1548,5996,26,4086,1884,10000.0,0.1,0.5,28.0,0.02,0.0,16.0
1549,5922,23,3844,2055,10000.0,0.1,0.5,28.0,0.02,0.0,16.0
1550,5854,21,3617,2216,10000.0,0.1,0.5,28.0,0.02,0.0,16.0
1551,5785,20,3384,2381,10000.0,0.1,0.5,28.0,0.02,0.0,16.0
1552,5725,20,3166,2539,10000.0,0.1,0.5,28.0,0.02,0.0,16.0
1553,5679,16,2970,2693,10000.0,0.1,0.5,28.0,0.02,0.0,16.0
1554,5630,12,2771,2847,10000.0,0.1,0.5,28.0,0.02,0.0,16.0
1555,5574,10,2562,3002,10000.0,0.1,0.5,28.0,0.02,0.0,16.0
1556,5535,10,2374,3151,10000.0,0.1,0.5,28.0,0.02,0.0,16.0
1557,5468,10,2177,3281,10000.0,0.1,0.5,28.0,0.02,0.0,16.0
1558,5436,9,2058,3369,10000.0,0.1,0.5,28.0,0.02,0.0,16.0
1559,5396,9,1913,3474,10000.0,0.1,0.5,28.0,0.02,0.0,16.0
1560,5364,9,1767,3588,10000.0,0.1,0.5,28.0,0.02,0.0,16.0
1561,5320,9,1625,3686,10000.0,0.1,0.5,28.0,0.02,0.0,16.0
1562,5285,9,1506,3770,10000.0,0.1,0.5,28.0,0.02,0.0,16.0
1563,5259,9,1389,3861,10000.0,0.1,0.5,28.0,0.02,0.0,16.0
1564,5247,9,1291,3947,10000.0,0.1,0.5,28.0,0.02,0.0,16.0
1565,5221,9,1193,4019,10000.0,0.1,0.5,28.0,0.02,0.0,16.0
1566,5205,9,1094,4102,10000.0,0.1,0.5,28.0,0.02,0.0,16.0
1567,5176,9,987,4180,10000.0,0.1,0.5,28.0,0.02,0.0,16.0
1568,5153,9,897,4247,10000.0,0.1,0.5,28.0,0.02,0.0,16.0
1569,5138,9,798,4331,10000.0,0.1,0.5,28.0,0.02,0.0,16.0
1570,5122,9,730,4383,10000.0,0.1,0.5,28.0,0.02,0.0,16.0
1571,5104,9,666,4429,10000.0,0.1,0.5,28.0,0.02,0.0,16.0
1572,5091,9,613,4469,10000.0,0.1,0.5,28.0,0.02,0.0,16.0
1573,5077,9,544,4524,10000.0,0.1,0.5,28.0,0.02,0.0,16.0
1574,5064,9,488,4567,10000.0,0.1,0.5,28.0,0.02,0.0,16.0
1575,5053,9,451,4593,10000.0,0.1,0.5,28.0,0.02,0.0,16.0
1576,5047,9,418,4620,10000.0,0.1,0.5,28.0,0.02,0.0,16.0
1577,5038,9,366,4663,10000.0,0.1,0.5,28.0,0.02,0.0,16.0
1578,5033,9,333,4691,10000.0,0.1,0.5,28.0,0.02,0.0,16.0
1579,5024,9,299,4716,10000.0,0.1,0.5,28.0,0.02,0.0,16.0
1580,5016,9,276,4731,10000.0,0.1,0.5,28.0,0.02,0.0,16.0
1581,5012,9,250,4753,10000.0,0.1,0.5,28.0,0.02,0.0,16.0
1582,5005,9,224,4772,10000.0,0.1,0.5,28.0,0.02,0.0,16.0
1583,5001,9,206,4786,10000.0,0.1,0.5,28.0,0.02,0.0,16.0
1584,5001,9,185,4807,10000.0,0.1,0.5,28.0,0.02,0.0,16.0
1585,4996,9,165,4822,10000.0,0.1,0.5,28.0,0.02,0.0,16.0
1586,4991,9,140,4842,10000.0,0.1,0.5,28.0,0.02,0.0,16.0
1587,4989,9,125,4855,10000.0,0.1,0.5,28.0,0.02,0.0,16.0
1588,4988,9,116,4863,10000.0,0.1,0.5,28.0,0.02,0.0,16.0
1589,4985,9,106,4870,10000.0,0.1,0.5,28.0,0.02,0.0,16.0
1590,4981,9,92,4880,10000.0,0.1,0.5,28.0,0.02,0.0,16.0
1591,4980,9,85,4886,10000.0,0.1,0.5,28.0,0.02,0.0,16.0
1592,4979,9,75,4895,10000.0,0.1,0.5,28.0,0.02,0.0,16.0
1593,4976,9,66,4901,10000.0,0.1,0.5,28.0,0.02,0.0,16.0
1594,4972,9,54,4909,10000.0,0.1,0.5,28.0,0.02,0.0,16.0
1595,4971,9,44,4918,10000.0,0.1,0.5,28.0,0.02,0.0,16.0
1596,4971,9,35,4927,10000.0,0.1,0.5,28.0,0.02,0.0,16.0
1597,4969,9,31,4929,10000.0,0.1,0.5,28.0,0.02,0.0,16.0
1598,4969,9,31,4929,10000.0,0.1,0.5,28.0,0.02,0.0,16.0
1599,4968,9,29,4930,10000.0,0.1,0.5,28.0,0.02,0.0,16.0
1600,10000,9027,973,0,10000.0,0.1,0.5,28.0,0.02,0.0,17.0
1601,10000,8950,1050,0,10000.0,0.1,0.5,28.0,0.02,0.0,17.0
1602,10000,8823,1177,0,10000.0,0.1,0.5,28.0,0.02,0.0,17.0
1603,10000,8677,1323,0,10000.0,0.1,0.5,28.0,0.02,0.0,17.0
1604,10000,8489,1511,0,10000.0,0.1,0.5,28.0,0.02,0.0,17.0
1605,9998,8312,1686,0,10000.0,0.1,0.5,28.0,0.02,0.0,17.0
1606,9996,8078,1918,0,10000.0,0.1,0.5,28.0,0.02,0.0,17.0
1607,9993,7816,2177,0,10000.0,0.1,0.5,28.0,0.02,0.0,17.0
1608,9985,7497,2488,0,10000.0,0.1,0.5,28.0,0.02,0.0,17.0
1609,9975,7203,2772,0,10000.0,0.1,0.5,28.0,0.02,0.0,17.0
1610,9955,6843,3112,0,10000.0,0.1,0.5,28.0,0.02,0.0,17.0
1611,9933,6461,3472,0,10000.0,0.1,0.5,28.0,0.02,0.0,17.0
1612,9912,6018,3894,0,10000.0,0.1,0.5,28.0,0.02,0.0,17.0
1613,9872,5620,4252,0,10000.0,0.1,0.5,28.0,0.02,0.0,17.0
1614,9836,5192,4644,0,10000.0,0.1,0.5,28.0,0.02,0.0,17.0
1615,9785,4768,5017,0,10000.0,0.1,0.5,28.0,0.02,0.0,17.0
1616,9729,4341,5388,0,10000.0,0.1,0.5,28.0,0.02,0.0,17.0
1617,9645,3927,5718,0,10000.0,0.1,0.5,28.0,0.02,0.0,17.0
1618,9571,3548,6023,0,10000.0,0.1,0.5,28.0,0.02,0.0,17.0
1619,9504,3185,6319,0,10000.0,0.1,0.5,28.0,0.02,0.0,17.0
1620,9428,2815,6613,0,10000.0,0.1,0.5,28.0,0.02,0.0,17.0
1621,9343,2442,6901,0,10000.0,0.1,0.5,28.0,0.02,0.0,17.0
1622,9237,2154,7083,0,10000.0,0.1,0.5,28.0,0.02,0.0,17.0
1623,9136,1863,7273,0,10000.0,0.1,0.5,28.0,0.02,0.0,17.0
1624,9022,1604,7418,0,10000.0,0.1,0.5,28.0,0.02,0.0,17.0
1625,8903,1359,7543,1,10000.0,0.1,0.5,28.0,0.02,0.0,17.0
1626,8800,1140,7658,2,10000.0,0.1,0.5,28.0,0.02,0.0,17.0
1627,8673,951,7719,3,10000.0,0.1,0.5,28.0,0.02,0.0,17.0
1628,8532,804,7722,6,10000.0,0.1,0.5,28.0,0.02,0.0,17.0
1629,8418,672,7736,10,10000.0,0.1,0.5,28.0,0.02,0.0,17.0
1630,8277,559,7701,17,10000.0,0.1,0.5,28.0,0.02,0.0,17.0
1631,8123,454,7644,25,10000.0,0.1,0.5,28.0,0.02,0.0,17.0
1632,7977,384,7548,45,10000.0,0.1,0.5,28.0,0.02,0.0,17.0
1633,7825,321,7431,73,10000.0,0.1,0.5,28.0,0.02,0.0,17.0
1634,7663,272,7290,101,10000.0,0.1,0.5,28.0,0.02,0.0,17.0
1635,7540,222,7164,154,10000.0,0.1,0.5,28.0,0.02,0.0,17.0
1636,7409,182,7012,215,10000.0,0.1,0.5,28.0,0.02,0.0,17.0
1637,7275,138,6855,282,10000.0,0.1,0.5,28.0,0.02,0.0,17.0
1638,7148,108,6672,368,10000.0,0.1,0.5,28.0,0.02,0.0,17.0
1639,7024,87,6464,473,10000.0,0.1,0.5,28.0,0.02,0.0,17.0
1640,6905,78,6228,599,10000.0,0.1,0.5,28.0,0.02,0.0,17.0
1641,6802,66,6003,733,10000.0,0.1,0.5,28.0,0.02,0.0,17.0
1642,6690,51,5763,876,10000.0,0.1,0.5,28.0,0.02,0.0,17.0
1643,6586,42,5500,1044,10000.0,0.1,0.5,28.0,0.02,0.0,17.0
1644,6460,34,5219,1207,10000.0,0.1,0.5,28.0,0.02,0.0,17.0
1645,6380,30,4970,1380,10000.0,0.1,0.5,28.0,0.02,0.0,17.0
1646,6294,23,4736,1535,10000.0,0.1,0.5,28.0,0.02,0.0,17.0
1647,6218,20,4501,1697,10000.0,0.1,0.5,28.0,0.02,0.0,17.0
1648,6131,17,4239,1875,10000.0,0.1,0.5,28.0,0.02,0.0,17.0
1649,6051,17,3982,2052,10000.0,0.1,0.5,28.0,0.02,0.0,17.0
1650,5976,15,3765,2196,10000.0,0.1,0.5,28.0,0.02,0.0,17.0
1651,5905,14,3546,2345,10000.0,0.1,0.5,28.0,0.02,0.0,17.0
1652,5836,14,3308,2514,10000.0,0.1,0.5,28.0,0.02,0.0,17.0
1653,5762,13,3088,2661,10000.0,0.1,0.5,28.0,0.02,0.0,17.0
1654,5702,12,2861,2829,10000.0,0.1,0.5,28.0,0.02,0.0,17.0
1655,5640,11,2678,2951,10000.0,0.1,0.5,28.0,0.02,0.0,17.0
1656,5593,10,2501,3082,10000.0,0.1,0.5,28.0,0.02,0.0,17.0
